id,has_queue,realms,_links.self.href,status.type,status.name,population.type,population.name,mythic_leaderboards.href,auctions.href,parent_realm
1105,False,"[{'id': 1105, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1105?namespace=dynamic-eu'}, 'name': 'Nazjatar', 'category': 'German', 'locale': 'deDE', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'nazjatar'}, {'id': 573, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1105?namespace=dynamic-eu'}, 'name': 'Zuluhed', 'category': 'German', 'locale': 'deDE', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'zuluhed'}, {'id': 584, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1105?namespace=dynamic-eu'}, 'name': 'Frostmourne', 'category': 'German', 'locale': 'deDE', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'frostmourne'}, {'id': 601, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1105?namespace=dynamic-eu'}, 'name': ""Aman'Thul"", 'category': 'German', 'locale': 'deDE', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'amanthul'}, {'id': 608, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1105?namespace=dynamic-eu'}, 'name': ""Anub'arak"", 'category': 'German', 'locale': 'deDE', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'anubarak'}, {'id': 1321, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1105?namespace=dynamic-eu'}, 'name': 'Dalvengyr', 'category': 'German', 'locale': 'deDE', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'dalvengyr'}]",https://eu.api.blizzard.com/data/wow/connected-realm/1105?namespace=dynamic-eu,UP,Up,MEDIUM,Medium,https://eu.api.blizzard.com/data/wow/connected-realm/1105/mythic-leaderboard/?namespace=dynamic-eu,https://eu.api.blizzard.com/data/wow/connected-realm/1105/auctions?namespace=dynamic-eu,Nazjatar
1121,False,"[{'id': 1121, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1121?namespace=dynamic-eu'}, 'name': 'Die Arguswacht', 'category': 'German', 'locale': 'deDE', 'timezone': 'Europe/Paris', 'type': {'type': 'RP', 'name': 'Roleplaying'}, 'is_tournament': False, 'slug': 'die-arguswacht'}, {'id': 576, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1121?namespace=dynamic-eu'}, 'name': 'Die Silberne Hand', 'category': 'German', 'locale': 'deDE', 'timezone': 'Europe/Paris', 'type': {'type': 'RP', 'name': 'Roleplaying'}, 'is_tournament': False, 'slug': 'die-silberne-hand'}, {'id': 613, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1121?namespace=dynamic-eu'}, 'name': 'Kult der Verdammten', 'category': 'German', 'locale': 'deDE', 'timezone': 'Europe/Paris', 'type': {'type': 'RP', 'name': 'Roleplaying'}, 'is_tournament': False, 'slug': 'kult-der-verdammten'}, {'id': 614, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1121?namespace=dynamic-eu'}, 'name': 'Das Syndikat', 'category': 'German', 'locale': 'deDE', 'timezone': 'Europe/Paris', 'type': {'type': 'RP', 'name': 'Roleplaying'}, 'is_tournament': False, 'slug': 'das-syndikat'}, {'id': 1118, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1121?namespace=dynamic-eu'}, 'name': 'Die ewige Wacht', 'category': 'German', 'locale': 'deDE', 'timezone': 'Europe/Paris', 'type': {'type': 'RP', 'name': 'Roleplaying'}, 'is_tournament': False, 'slug': 'die-ewige-wacht'}, {'id': 1119, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1121?namespace=dynamic-eu'}, 'name': 'Die Todeskrallen', 'category': 'German', 'locale': 'deDE', 'timezone': 'Europe/Paris', 'type': {'type': 'RP', 'name': 'Roleplaying'}, 'is_tournament': False, 'slug': 'die-todeskrallen'}, {'id': 1326, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1121?namespace=dynamic-eu'}, 'name': 'Der abyssische Rat', 'category': 'German', 'locale': 'deDE', 'timezone': 'Europe/Paris', 'type': {'type': 'RP', 'name': 'Roleplaying'}, 'is_tournament': False, 'slug': 'der-abyssische-rat'}, {'id': 1619, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1121?namespace=dynamic-eu'}, 'name': 'Das Konsortium', 'category': 'German', 'locale': 'deDE', 'timezone': 'Europe/Paris', 'type': {'type': 'RP', 'name': 'Roleplaying'}, 'is_tournament': False, 'slug': 'das-konsortium'}]",https://eu.api.blizzard.com/data/wow/connected-realm/1121?namespace=dynamic-eu,UP,Up,MEDIUM,Medium,https://eu.api.blizzard.com/data/wow/connected-realm/1121/mythic-leaderboard/?namespace=dynamic-eu,https://eu.api.blizzard.com/data/wow/connected-realm/1121/auctions?namespace=dynamic-eu,Die Arguswacht
1122,False,"[{'id': 1122, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1122?namespace=dynamic-eu'}, 'name': 'Uldaman', 'category': 'French', 'locale': 'frFR', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'uldaman'}, {'id': 641, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1122?namespace=dynamic-eu'}, 'name': ""Drek'Thar"", 'category': 'French', 'locale': 'frFR', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'drekthar'}, {'id': 1123, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1122?namespace=dynamic-eu'}, 'name': 'Eitrigg', 'category': 'French', 'locale': 'frFR', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'eitrigg'}, {'id': 1332, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1122?namespace=dynamic-eu'}, 'name': 'Krasus', 'category': 'French', 'locale': 'frFR', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'krasus'}]",https://eu.api.blizzard.com/data/wow/connected-realm/1122?namespace=dynamic-eu,UP,Up,MEDIUM,Medium,https://eu.api.blizzard.com/data/wow/connected-realm/1122/mythic-leaderboard/?namespace=dynamic-eu,https://eu.api.blizzard.com/data/wow/connected-realm/1122/auctions?namespace=dynamic-eu,Uldaman
1127,False,"[{'id': 1127, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1127?namespace=dynamic-eu'}, 'name': 'Confrérie du Thorium', 'category': 'French', 'locale': 'frFR', 'timezone': 'Europe/Paris', 'type': {'type': 'RP', 'name': 'Roleplaying'}, 'is_tournament': False, 'slug': 'confrérie-du-thorium'}, {'id': 537, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1127?namespace=dynamic-eu'}, 'name': 'Kirin Tor', 'category': 'French', 'locale': 'frFR', 'timezone': 'Europe/Paris', 'type': {'type': 'RP', 'name': 'Roleplaying'}, 'is_tournament': False, 'slug': 'kirin-tor'}, {'id': 644, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1127?namespace=dynamic-eu'}, 'name': 'Conseil des Ombres', 'category': 'French', 'locale': 'frFR', 'timezone': 'Europe/Paris', 'type': {'type': 'RP', 'name': 'Roleplaying'}, 'is_tournament': False, 'slug': 'conseil-des-ombres'}, {'id': 647, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1127?namespace=dynamic-eu'}, 'name': 'Les Sentinelles', 'category': 'French', 'locale': 'frFR', 'timezone': 'Europe/Paris', 'type': {'type': 'RP', 'name': 'Roleplaying'}, 'is_tournament': False, 'slug': 'les-sentinelles'}, {'id': 1086, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1127?namespace=dynamic-eu'}, 'name': 'La Croisade écarlate', 'category': 'French', 'locale': 'frFR', 'timezone': 'Europe/Paris', 'type': {'type': 'RP', 'name': 'Roleplaying'}, 'is_tournament': False, 'slug': 'la-croisade-écarlate'}, {'id': 1337, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1127?namespace=dynamic-eu'}, 'name': 'Culte de la Rive noire', 'category': 'French', 'locale': 'frFR', 'timezone': 'Europe/Paris', 'type': {'type': 'RP', 'name': 'Roleplaying'}, 'is_tournament': False, 'slug': 'culte-de-la-rive-noire'}, {'id': 1626, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1127?namespace=dynamic-eu'}, 'name': 'Les Clairvoyants', 'category': 'French', 'locale': 'frFR', 'timezone': 'Europe/Paris', 'type': {'type': 'RP', 'name': 'Roleplaying'}, 'is_tournament': False, 'slug': 'les-clairvoyants'}]",https://eu.api.blizzard.com/data/wow/connected-realm/1127?namespace=dynamic-eu,UP,Up,HIGH,High,https://eu.api.blizzard.com/data/wow/connected-realm/1127/mythic-leaderboard/?namespace=dynamic-eu,https://eu.api.blizzard.com/data/wow/connected-realm/1127/auctions?namespace=dynamic-eu,Confrérie du Thorium
1301,False,"[{'id': 1301, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1301?namespace=dynamic-eu'}, 'name': 'Outland', 'category': 'English', 'locale': 'enGB', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'outland'}]",https://eu.api.blizzard.com/data/wow/connected-realm/1301?namespace=dynamic-eu,UP,Up,HIGH,High,https://eu.api.blizzard.com/data/wow/connected-realm/1301/mythic-leaderboard/?namespace=dynamic-eu,https://eu.api.blizzard.com/data/wow/connected-realm/1301/auctions?namespace=dynamic-eu,Outland
1303,False,"[{'id': 1303, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1303?namespace=dynamic-eu'}, 'name': 'Grim Batol', 'category': 'English', 'locale': 'enGB', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'grim-batol'}, {'id': 1300, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1303?namespace=dynamic-eu'}, 'name': 'Frostmane', 'category': 'English', 'locale': 'enGB', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'frostmane'}, {'id': 1413, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1303?namespace=dynamic-eu'}, 'name': 'Aggra (Português)', 'category': 'English', 'locale': 'ptPT', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'aggra-português'}]",https://eu.api.blizzard.com/data/wow/connected-realm/1303?namespace=dynamic-eu,UP,Up,HIGH,High,https://eu.api.blizzard.com/data/wow/connected-realm/1303/mythic-leaderboard/?namespace=dynamic-eu,https://eu.api.blizzard.com/data/wow/connected-realm/1303/auctions?namespace=dynamic-eu,Grim Batol
1305,False,"[{'id': 1305, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1305?namespace=dynamic-eu'}, 'name': 'Kazzak', 'category': 'English', 'locale': 'enGB', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'kazzak'}]",https://eu.api.blizzard.com/data/wow/connected-realm/1305?namespace=dynamic-eu,UP,Up,FULL,Full,https://eu.api.blizzard.com/data/wow/connected-realm/1305/mythic-leaderboard/?namespace=dynamic-eu,https://eu.api.blizzard.com/data/wow/connected-realm/1305/auctions?namespace=dynamic-eu,Kazzak
1307,False,"[{'id': 1307, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1307?namespace=dynamic-eu'}, 'name': 'Chamber of Aspects', 'category': 'English', 'locale': 'enGB', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'chamber-of-aspects'}]",https://eu.api.blizzard.com/data/wow/connected-realm/1307?namespace=dynamic-eu,UP,Up,LOW,Low,https://eu.api.blizzard.com/data/wow/connected-realm/1307/mythic-leaderboard/?namespace=dynamic-eu,https://eu.api.blizzard.com/data/wow/connected-realm/1307/auctions?namespace=dynamic-eu,Chamber of Aspects
1309,False,"[{'id': 1309, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1309?namespace=dynamic-eu'}, 'name': ""Pozzo dell'Eternità"", 'category': 'Italian', 'locale': 'itIT', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'pozzo-delleternità'}]",https://eu.api.blizzard.com/data/wow/connected-realm/1309?namespace=dynamic-eu,UP,Up,RECOMMENDED,New Players,https://eu.api.blizzard.com/data/wow/connected-realm/1309/mythic-leaderboard/?namespace=dynamic-eu,https://eu.api.blizzard.com/data/wow/connected-realm/1309/auctions?namespace=dynamic-eu,Pozzo dell'Eternità
1313,False,"[{'id': 1313, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1313?namespace=dynamic-eu'}, 'name': 'Wildhammer', 'category': 'English', 'locale': 'enGB', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'wildhammer'}, {'id': 552, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1313?namespace=dynamic-eu'}, 'name': 'Thunderhorn', 'category': 'English', 'locale': 'enGB', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'thunderhorn'}]",https://eu.api.blizzard.com/data/wow/connected-realm/1313?namespace=dynamic-eu,UP,Up,LOW,Low,https://eu.api.blizzard.com/data/wow/connected-realm/1313/mythic-leaderboard/?namespace=dynamic-eu,https://eu.api.blizzard.com/data/wow/connected-realm/1313/auctions?namespace=dynamic-eu,Wildhammer
1316,False,"[{'id': 1316, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1316?namespace=dynamic-eu'}, 'name': 'Nemesis', 'category': 'Italian', 'locale': 'itIT', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'nemesis'}]",https://eu.api.blizzard.com/data/wow/connected-realm/1316?namespace=dynamic-eu,UP,Up,MEDIUM,Medium,https://eu.api.blizzard.com/data/wow/connected-realm/1316/mythic-leaderboard/?namespace=dynamic-eu,https://eu.api.blizzard.com/data/wow/connected-realm/1316/auctions?namespace=dynamic-eu,Nemesis
1331,False,"[{'id': 1331, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1331?namespace=dynamic-eu'}, 'name': 'Suramar', 'category': 'French', 'locale': 'frFR', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'suramar'}, {'id': 517, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1331?namespace=dynamic-eu'}, 'name': 'Medivh', 'category': 'French', 'locale': 'frFR', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'medivh'}]",https://eu.api.blizzard.com/data/wow/connected-realm/1331?namespace=dynamic-eu,UP,Up,LOW,Low,https://eu.api.blizzard.com/data/wow/connected-realm/1331/mythic-leaderboard/?namespace=dynamic-eu,https://eu.api.blizzard.com/data/wow/connected-realm/1331/auctions?namespace=dynamic-eu,Suramar
1335,False,"[{'id': 1335, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1335?namespace=dynamic-eu'}, 'name': 'Ysondre', 'category': 'French', 'locale': 'frFR', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'ysondre'}]",https://eu.api.blizzard.com/data/wow/connected-realm/1335?namespace=dynamic-eu,UP,Up,HIGH,High,https://eu.api.blizzard.com/data/wow/connected-realm/1335/mythic-leaderboard/?namespace=dynamic-eu,https://eu.api.blizzard.com/data/wow/connected-realm/1335/auctions?namespace=dynamic-eu,Ysondre
1378,False,"[{'id': 1378, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1378?namespace=dynamic-eu'}, 'name': 'Dun Modr', 'category': 'Spanish', 'locale': 'esES', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'dun-modr'}, {'id': 1381, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1378?namespace=dynamic-eu'}, 'name': ""C'Thun"", 'category': 'Spanish', 'locale': 'esES', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'cthun'}]",https://eu.api.blizzard.com/data/wow/connected-realm/1378?namespace=dynamic-eu,UP,Up,HIGH,High,https://eu.api.blizzard.com/data/wow/connected-realm/1378/mythic-leaderboard/?namespace=dynamic-eu,https://eu.api.blizzard.com/data/wow/connected-realm/1378/auctions?namespace=dynamic-eu,Dun Modr
1379,False,"[{'id': 1379, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1379?namespace=dynamic-eu'}, 'name': ""Zul'jin"", 'category': 'Spanish', 'locale': 'esES', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'zuljin'}, {'id': 1380, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1379?namespace=dynamic-eu'}, 'name': 'Uldum', 'category': 'Spanish', 'locale': 'esES', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'uldum'}, {'id': 1382, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1379?namespace=dynamic-eu'}, 'name': 'Sanguino', 'category': 'Spanish', 'locale': 'esES', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'sanguino'}, {'id': 1383, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1379?namespace=dynamic-eu'}, 'name': ""Shen'dralar"", 'category': 'Spanish', 'locale': 'esES', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'shendralar'}]",https://eu.api.blizzard.com/data/wow/connected-realm/1379?namespace=dynamic-eu,UP,Up,HIGH,High,https://eu.api.blizzard.com/data/wow/connected-realm/1379/mythic-leaderboard/?namespace=dynamic-eu,https://eu.api.blizzard.com/data/wow/connected-realm/1379/auctions?namespace=dynamic-eu,Zul'jin
1384,False,"[{'id': 1384, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1384?namespace=dynamic-eu'}, 'name': 'Tyrande', 'category': 'Spanish', 'locale': 'esES', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'tyrande'}, {'id': 1387, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1384?namespace=dynamic-eu'}, 'name': 'Los Errantes', 'category': 'Spanish', 'locale': 'esES', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'los-errantes'}, {'id': 1395, 'region': {'key': {'href': 'https://eu.api.blizzard.com/data/wow/region/3?namespace=dynamic-eu'}, 'name': 'Europe', 'id': 3}, 'connected_realm': {'href': 'https://eu.api.blizzard.com/data/wow/connected-realm/1384?namespace=dynamic-eu'}, 'name': 'Colinas Pardas', 'category': 'Spanish', 'locale': 'esES', 'timezone': 'Europe/Paris', 'type': {'type': 'NORMAL', 'name': 'Normal'}, 'is_tournament': False, 'slug': 'colinas-pardas'}]",https://eu.api.blizzard.com/data/wow/connected-realm/1384?namespace=dynamic-eu,UP,Up,LOW,Low,https://eu.api.blizzard.com/data/wow/connected-realm/1384/mythic-leaderboard/?namespace=dynamic-eu,https://eu.api.blizzard.com/data/wow/connected-realm/1384/auctions?namespace=dynamic-eu,Tyrande
