Head,Neck,Shoulders,Shirt,Chest,Waist,Legs,Feet,Wrist,Hands,Ring 1,Ring 2,Trinket 1,Trinket 2,Back,Main Hand,Off Hand,Tabard,character.id
Sapsteel Warhelm,Sin Stained Pendant,Pauldrons of Unleashed Pride,,Breastplate of Fatal Contrivances,Stoic Guardsman's Belt,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Reality-Shatter Vambraces,Fogweaver Gauntlets,Ritual Bone Band,Hyperlight Band,Inscrutable Quantum Device,Viscera of Coalesced Hatred,Drape of Twisted Loyalties,Axe of the Deadgrove,Encrusted Canopic Lid,Lightforged Tabard,246034608
Plague Handler's Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Cautious Calculation,Waistguard of Expurged Anguish,Steelcore Legguards,Errant Crusader's Greaves,Hellhound Cuffs,Fallen Templar's Gauntlets,Band of the Risen Bonelord,Signet of the False Accuser,Inscrutable Quantum Device,Pulsating Stoneheart,Decadent Nathrian Shawl,Axe of the Deadgrove,Elysian Sentinel's Aegis,,161985337
Selfless Collector's GreatHelm,Noble's Birthstone Pendant,Selfless Collector's Spaulders,,Selfless Collector's Chestplate,Shieldguard's Girdle,Shadowghast Greaves,Warboots of Ruthless Conviction,Armbands of the Construct,Desm's Fistos,Ritual Bone Band,Fleshfused Circle,Darkmoon Deck: Indomitable,Blood-Spattered Scale,Dealer Xy'exa's Cape,Sophisticated Bonecracker,Barricade of the Endless Empire,Lightforged Tabard,162213475
Plague Handler's Greathelm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Artisan Initiate's Shirt,Selfless Collector's Chestplate,Shadowghast Waistguard,Endlessly Gluttonous Greaves,Selfless Collector's Warboots,Thunderous Echo Vambraces,Fleshfused Crushers,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Bladedancer's Armor Kit,Blood-Spattered Scale,Shroud of the Penitent,Axe of the Deadgrove,Acidslough Bulwark,Uldum Accord Tabard,148586192
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,,Breastplate of Fatal Contrivances,Scarred Bloodbound Girdle,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Thunderous Echo Vambraces,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Death God's Signet,Blood-Spattered Scale,Splintered Heart of Al'ar,Sinful Gladiator's Drape,Axe of the Deadgrove,Barricade of the Endless Empire,,111673299
Shadowghast Helm,Sinful Aspirant's Necklace,Sinful Gladiator's Plate Pauldrons,Artisan Officer's Shirt,Sinful Gladiator's Plate Chestguard,Sinful Gladiator's Plate Greatbelt,Endlessly Gluttonous Greaves,Sinful Gladiator's Plate Warboots,Sinful Gladiator's Plate Vambraces,Colossal Plate Gauntlets,Death God's Signet,Band of the Risen Bonelord,Splintered Heart of Al'ar,Blood-Spattered Scale,Crest of the Legionnaire General,Sinsmasher,Sinful Gladiator's Guard,Renowned Guild Tabard,168970068
Wrathbark Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,,Breastplate of Fatal Contrivances,Binding of Warped Desires,Galvanized Oxxein Legguards,Sabatons of the Rushing Juggernaut,Hellhound Cuffs,Fleshfused Crushers,Hyperlight Band,Most Regal Signet of Sire Denathrius,Blood-Spattered Scale,Splintered Heart of Al'ar,Cowled Batwing Cloak,Axe of the Deadgrove,Elysian Sentinel's Aegis,,163405904
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Brutal Dissonance,Binding of Warped Desires,Endlessly Gluttonous Greaves,Dynamo Doomstompers,Soldier's Stoneband Wristguards,Fleshfused Crushers,Ritual Commander's Ring,Hyperlight Band,Gluttonous Spike,Blood-Spattered Scale,Drape of Twisted Loyalties,Axe of the Deadgrove,Barricade of the Endless Empire,,157853018
Diadem of Imperious Desire,Charm of Eternal Winter,Shadowghast Pauldrons,Wraps of the Blood-Soaked Brawler,Rampaging Giant's Chestplate,Binding of Warped Desires,Ceremonial Parade Legguards,Errant Crusader's Greaves,Hellhound Cuffs,Colossal Plate Gauntlets,Ritualist's Treasured Ring,Stitchflesh's Misplaced Signet,Gluttonous Spike,Blood-Spattered Scale,Cowled Batwing Cloak,Sophisticated Bonecracker,Stonewrought Gargoyles Barrier,Tabard of the Lightbringer,104566585
Wing Commander's Helmet,Charm of Eternal Winter,Prankster's Pauldrons,Lucky Shirt,Rampaging Giant's Chestplate,Stonebark Girdle,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Ritualist's Treasured Ring,Stitchflesh's Misplaced Signet,Anima Field Emitter,Bladedancer's Armor Kit,Grim-Veiled Cape,Axe of the Deadgrove,Barricade of the Endless Empire,Argent Crusader's Tabard,106710215
Darkfrost Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Stylish Black Shirt,Abdominal Securing Chestguard,Fused Bone Greatbelt,Sinful Gladiator's Plate Legguards,Sabatons of the Rushing Juggernaut,Sinful Gladiator's Plate Wristguards,Colossal Plate Gauntlets,Most Regal Signet of Sire Denathrius,Death God's Signet,Sinful Aspirant's Insignia of Alacrity,Sinful Aspirant's Badge of Ferocity,Blighted Margrave's Cloak,Sinful Gladiator's Xiphos,Sinful Gladiator's Guard,Tabard of the Ascended,116502860
Wrathbark Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,Silvermoon Doublet,Breastplate of Brutal Dissonance,Waistguard of Expurged Anguish,Legplates of Unholy Frenzy,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Fleshfused Crushers,Signet of the False Accuser,Fleshfused Circle,Blood-Spattered Scale,Viscera of Coalesced Hatred,Mantle of Manifest Sins,Supercollider,Acidslough Bulwark,Tabard of the Ascended,29023071
Shadowghast Helm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,,Breastplate of Brutal Dissonance,Girdle of the Soulflayer,Ceremonial Parade Legguards,Errant Crusader's Greaves,Thunderous Echo Vambraces,Fleshfused Crushers,Ritual Bone Band,Signet of the False Accuser,Blood-Spattered Scale,Sinful Gladiator's Insignia of Alacrity,Blighted Margrave's Cloak,Axe of the Deadgrove,Barricade of the Endless Empire,,196045964
Darkfrost Helmet,Charm of Eternal Winter,Sinful Gladiator's Plate Pauldrons,Precious' Ribbon,Breastplate of Fatal Contrivances,Shadowghast Waistguard,Legplates of Unholy Frenzy,Sinful Gladiator's Plate Warboots,Sinful Gladiator's Plate Vambraces,Distorted Construct's Gauntlets,Death God's Signet,Stitchflesh's Misplaced Signet,Decanter of Anima-Charged Winds,Blood-Spattered Scale,Cowled Batwing Cloak,Ascended Gladius of Glory,Chyrus's Crest of Hope,,87769201
Shadowghast Helm,Muckformed Chain Choker,Unyielding Combatant's Pauldrons,Fashionable Undershirt,Breastplate of Brutal Dissonance,Binding of Warped Desires,Galvanized Oxxein Legguards,Sinful Gladiator's Plate Warboots,Hellhound Cuffs,Sinful Gladiator's Plate Handguards,Stitchflesh's Misplaced Signet,Ritual Commander's Ring,Sinful Aspirant's Insignia of Alacrity,Sinful Aspirant's Medallion,Cowled Batwing Cloak,Sinful Gladiator's Xiphos,Acidslough Bulwark,Orgrimmar Tabard,157917072
Darkfrost Helmet,Charm of Eternal Winter,Epaulettes of Overwhelming Force,Red Linen Shirt,Abdominal Securing Chestguard,Stoic Guardsman's Belt,Shadowghast Greaves,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Sinful Gladiator's Plate Handguards,Ardent Sunstar Signet,Most Regal Signet of Sire Denathrius,Stone Legion Heraldry,Sinful Gladiator's Insignia of Alacrity,Decadent Nathrian Shawl,Gorestained Cleaver,Encrusted Canopic Lid,Illustrious Guild Tabard,187897410
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Legplates of Unholy Frenzy,Errant Crusader's Greaves,Pit Fighter's Wristguards,Distorted Construct's Gauntlets,Death God's Signet,Twisted Witherroot Band,Inscrutable Quantum Device,Slimy Consumptive Organ,Mantle of Manifest Sins,Supercollider,Chyrus's Crest of Hope,Silvermoon City Tabard,159425485
Shadowghast Helm,Charm of Eternal Winter,Epaulettes of Overwhelming Force,,Abdominal Securing Chestguard,Stoic Guardsman's Belt,Stonewrought Legguards,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Ritualist's Treasured Ring,Sinful Gladiator's Insignia of Alacrity,Stone Legion Heraldry,Cowled Batwing Cloak,Klontzas' Precise Pummeler,Acidslough Bulwark,,65477278
Plague Handler's Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Stonebark Girdle,Gormshell Greaves,Dynamo Doomstompers,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Sinful Gladiator's Ring,Bloodoath Signet,Gluttonous Spike,Bargast's Leash,Blighted Margrave's Cloak,Sinsmasher,Sinful Aspirant's Barrier,,56971754
Shadowghast Helm,Sin Stained Pendant,Prankster's Pauldrons,,Abdominal Securing Chestguard,Binding of Warped Desires,Ceremonial Parade Legguards,Muckwallow Stompers,Hellhound Cuffs,Fleshfused Crushers,Band of the Risen Bonelord,Ritualist's Treasured Ring,Anima Field Emitter,Overwhelming Power Crystal,Dealer Xy'exa's Cape,Barbed-Edge of the Stone Legion,Barricade of the Endless Empire,,82791458
Wrathbark Greathelm,Azure-Venom Choker,Shadowghast Pauldrons,,Rampaging Giant's Chestplate,Fused Bone Greatbelt,Gormshell Greaves,Dynamo Doomstompers,Hellhound Cuffs,Guilewind Stone Talons,Ritualist's Treasured Ring,Arachnid Cipher Ring,Inscrutable Quantum Device,Slimy Consumptive Organ,Drape of Twisted Loyalties,Ascended Gladius of Glory,Acidslough Bulwark,Tabard of the Dark Iron,139549748
Wrathbark Greathelm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Sightless Mantle,Breastplate of Brutal Dissonance,Shadowghast Waistguard,Galvanized Oxxein Legguards,Sabatons of the Rushing Juggernaut,Hellhound Cuffs,Hardened Castle Crushers,Signet of the False Accuser,Band of the Risen Bonelord,Sanguine Vintage,Anima Field Emitter,Dealer Xy'exa's Cape,Supercollider,Acidslough Bulwark,Court of Harvesters Tabard,154272059
Darkfrost Helmet,Trailspinner Pendant,Shadowghast Pauldrons,Precious' Ribbon,Breastplate of Fatal Contrivances,Binding of Warped Desires,Legplates of Unholy Frenzy,Errant Crusader's Greaves,Thunderous Echo Vambraces,Fleshfused Crushers,Signet of the False Accuser,Arachnid Cipher Ring,Blood-Spattered Scale,Decanter of Anima-Charged Winds,Shroud of the Penitent,Sinsmasher,Acidslough Bulwark,Tabard of the Lightbringer,156844041
Sinful Gladiator's Plate Helm,Sinful Gladiator's Necklace,Prankster's Pauldrons,,Breastplate of Brutal Dissonance,Shadowghast Waistguard,Legplates of Unholy Frenzy,Sinful Gladiator's Plate Warboots,Soldier's Stoneband Wristguards,Distorted Construct's Gauntlets,Entwined Gorger Tendril,Hyperlight Band,Blood-Spattered Scale,Gluttonous Spike,Sinful Gladiator's Drape,Ascended Gladius of Glory,Acidslough Bulwark,Tabard of the Ascended,168073525
Shadowghast Helm,Trailspinner Pendant,Epaulettes of Overwhelming Force,,Abdominal Securing Chestguard,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Muckwallow Stompers,Shieldguard's Vambraces,Guilewind Stone Talons,Fleshfused Circle,Signet of the False Accuser,Blood-Spattered Scale,Anima Field Emitter,Cowled Batwing Cloak,Sinsmasher,Sinful Gladiator's Guard,Renowned Guild Tabard,191992049
Wing Commander's Helmet,Sinful Aspirant's Necklace,Shadowghast Pauldrons,,Chestplate of Vicious Potency,Girdle of the Soulflayer,Gormshell Greaves,Errant Crusader's Greaves,Hellhound Cuffs,Colossal Plate Gauntlets,Most Regal Signet of Sire Denathrius,Fleshfused Circle,Blood-Spattered Scale,Slimy Consumptive Organ,Crest of the Legionnaire General,Supercollider,Encrusted Canopic Lid,,197106386
Wing Commander's Helmet,Trailspinner Pendant,Shadowghast Pauldrons,Desecrated Seaweed Shirt,Breastplate of Otherworldly Influence,Fused Bone Greatbelt,Halkias's Towering Pillars,Sabatons of the Rushing Juggernaut,Pit Fighter's Wristguards,Fleshfused Crushers,Signet of the False Accuser,Death God's Signet,Anima Field Emitter,Gluttonous Spike,Drape of Twisted Loyalties,Engorged Worm Smasher,Acidslough Bulwark,,92079689
Shadowghast Helm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Artisan Member's Shirt,Rampaging Giant's Chestplate,Scarred Bloodbound Girdle,Gormshell Greaves,Dynamo Doomstompers,Vambraces of the Depraved Warden,Guilewind Stone Talons,Signet of the False Accuser,Arachnid Cipher Ring,Inscrutable Quantum Device,Anima Field Emitter,Blighted Margrave's Cloak,Supercollider,Encrusted Canopic Lid,Renowned Guild Tabard,154280454
Valorous Aegis Faceguard,Sinful Gladiator's Necklace,Conqueror's Aegis Shoulderguards,,Abdominal Securing Chestguard,Girdle of the Soulflayer,Shadowghast Greaves,Sabatons of the Rushing Juggernaut,Hellhound Cuffs,Colossal Plate Gauntlets,Signet of the False Accuser,Death God's Signet,Gluttonous Spike,Stone Legion Heraldry,Saronite Animus Cloak,Sophisticated Bonecracker,Elysian Sentinel's Aegis,Tabard of the Dark Iron,244796575
Wrathbark Greathelm,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,Artisan Officer's Shirt,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Halkias's Towering Pillars,Errant Crusader's Greaves,Thunderous Echo Vambraces,Fleshfused Crushers,Ardent Sunstar Signet,Stitchflesh's Misplaced Signet,Gluttonous Spike,Slimy Consumptive Organ,Cloak of Enveloping Manifestations,Axe of the Deadgrove,Acidslough Bulwark,Tabard of the Achiever,98840595
Plague Handler's Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Cautious Calculation,Girdle of the Soulflayer,Halkias's Towering Pillars,Errant Crusader's Greaves,Pit Fighter's Wristguards,Fogweaver Gauntlets,Death God's Signet,Band of the Risen Bonelord,Blood-Spattered Scale,Stone Legion Heraldry,Blighted Margrave's Cloak,Stoneguardian's Morningstar,Acidslough Bulwark,,154526057
Darkfrost Helmet,Trailspinner Pendant,Shadowghast Pauldrons,,Breastplate of Brutal Dissonance,Stonebark Girdle,Gormshell Greaves,Muckwallow Stompers,Reality-Shatter Vambraces,Guilewind Stone Talons,Signet of the False Accuser,Hyperlight Band,Macabre Sheet Music,Darkmoon Deck: Indomitable,Shroud of the Penitent,Gorestained Cleaver,Encrusted Canopic Lid,,111500418
Wing Commander's Helmet,Muckformed Chain Choker,Vile Butcher's Pauldrons,,Breastplate of Brutal Dissonance,Shadowghast Waistguard,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Fogweaver Gauntlets,Signet of the False Accuser,Ring of Perpetual Conflict,Splintered Heart of Al'ar,Macabre Sheet Music,Drape of Inscrutable Purpose,Gorestained Cleaver,Sylvan Whiteshield,,241421801
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,,Sinful Gladiator's Plate Chestguard,Girdle of the Soulflayer,Sinful Gladiator's Plate Legguards,Errant Crusader's Greaves,Reality-Shatter Vambraces,Distorted Construct's Gauntlets,Ritual Commander's Ring,Death God's Signet,Overwhelming Power Crystal,Bargast's Leash,Dealer Xy'exa's Cape,Engorged Worm Smasher,Encrusted Canopic Lid,Tabard of the 7th Legion,159337160
Plague Handler's Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Artisan Officer's Shirt,Breastplate of Cautious Calculation,Fused Bone Greatbelt,Gormshell Greaves,Dynamo Doomstompers,Thunderous Echo Vambraces,Selfless Collector's Gauntlets,Death God's Signet,Signet of the False Accuser,Viscera of Coalesced Hatred,Macabre Sheet Music,Shroud of the Penitent,Engorged Worm Smasher,Elysian Sentinel's Aegis,Renowned Guild Tabard,162459209
Wrathbark Greathelm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,,Rampaging Giant's Chestplate,Shadowghast Waistguard,Legplates of Unholy Frenzy,Sabatons of the Rushing Juggernaut,Reality-Shatter Vambraces,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Hyperlight Band,Blood-Spattered Scale,Sinful Gladiator's Insignia of Alacrity,Dealer Xy'exa's Cape,Ascended Gladius of Glory,Elysian Sentinel's Aegis,,191894335
Diadem of Imperious Desire,Charm of Eternal Winter,Prankster's Pauldrons,,Abdominal Securing Chestguard,Fused Bone Greatbelt,Shadowghast Greaves,Muckwallow Stompers,Soldier's Stoneband Wristguards,Fleshfused Crushers,Ritual Bone Band,Signet of the False Accuser,Inscrutable Quantum Device,Viscera of Coalesced Hatred,Cowled Batwing Cloak,Sinful Gladiator's Xiphos,Sinful Gladiator's Guard,Renowned Guild Tabard,155250431
Sinful Gladiator's Plate Helm,Sinful Gladiator's Necklace,Shadowghast Pauldrons,,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Legplates of Unholy Frenzy,Errant Crusader's Greaves,Hellhound Cuffs,Sinful Gladiator's Plate Handguards,Stitchflesh's Misplaced Signet,Sinful Gladiator's Ring,Sinful Gladiator's Insignia of Alacrity,Inscrutable Quantum Device,Crest of the Legionnaire General,Engorged Worm Smasher,Sinful Gladiator's Guard,Gilneas Tabard,67972002
Wrathbark Greathelm,Charm of Eternal Winter,Sinful Gladiator's Plate Pauldrons,,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Gormshell Greaves,Muckwallow Stompers,Shoulderblade Vambraces,Fleshfused Crushers,Sinful Gladiator's Signet,Sinful Gladiator's Ring,Skulker's Wing,Spare Meat Hook,Drape of Twisted Loyalties,Engorged Worm Smasher,Barricade of the Endless Empire,Tabard of the Lightbringer,200935849
Shadowghast Helm,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,,Breastplate of Brutal Dissonance,Scarred Bloodbound Girdle,Gormshell Greaves,Errant Crusader's Greaves,Pit Fighter's Wristguards,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Sinful Gladiator's Ring,Blood-Spattered Scale,Anima Field Emitter,Sinful Gladiator's Drape,Engorged Worm Smasher,Acidslough Bulwark,Tabard of the Ascended,154810309
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Sleeveless T-Shirt,Breastplate of Fatal Contrivances,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Muckwallow Stompers,Pit Fighter's Wristguards,Fogweaver Gauntlets,Death God's Signet,Signet of the False Accuser,Blood-Spattered Scale,Decanter of Anima-Charged Winds,Blighted Margrave's Cloak,Sophisticated Bonecracker,Acidslough Bulwark,,158712439
Wing Commander's Helmet,Azure-Venom Choker,Shadowghast Pauldrons,,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Endlessly Gluttonous Greaves,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Colossal Plate Gauntlets,Death God's Signet,Signet of the False Accuser,Blood-Spattered Scale,Sinful Aspirant's Badge of Ferocity,Mantle of Manifest Sins,Gorestained Cleaver,Barricade of the Endless Empire,,162923111
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Precious' Ribbon,Breastplate of Otherworldly Influence,Sinful Gladiator's Plate Greatbelt,Halkias's Towering Pillars,Muckwallow Stompers,Vambraces of the Depraved Warden,Fleshfused Crushers,Signet of the False Accuser,Stitchflesh's Misplaced Signet,Sinful Gladiator's Insignia of Alacrity,Blood-Spattered Scale,Drape of Twisted Loyalties,Axe of the Deadgrove,Encrusted Canopic Lid,,112893615
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Brutal Dissonance,Sinful Gladiator's Plate Girdle,Sinful Gladiator's Plate Legguards,Warboots of Ruthless Conviction,Sinful Gladiator's Plate Wristguards,Fogweaver Gauntlets,Stitchflesh's Misplaced Signet,Bloodoath Signet,Blood-Spattered Scale,Splintered Heart of Al'ar,Blighted Margrave's Cloak,Sophisticated Bonecracker,Sinful Gladiator's Guard,Renowned Guild Tabard,171896083
Diadem of Imperious Desire,Sinful Gladiator's Necklace,Sinful Gladiator's Plate Pauldrons,Fashionable Undershirt,Sinful Gladiator's Plate Chestguard,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Hellhound Cuffs,Colossal Plate Gauntlets,Shadowghast Ring,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Gluttonous Spike,Sinful Gladiator's Shawl,Xandria's Kopis of Courage,Chyrus's Crest of Hope,Kurenai Tabard,39324765
Darkfrost Helmet,Azure-Venom Choker,Shadowghast Pauldrons,Fashionable Undershirt,Breastplate of Fatal Contrivances,Girdle of the Soulflayer,Gormshell Greaves,Warboots of Ruthless Conviction,Sinful Gladiator's Plate Vambraces,Guilewind Stone Talons,Stitchflesh's Misplaced Signet,Death God's Signet,Gluttonous Spike,Decanter of Anima-Charged Winds,Stylish Power Cape,Sinsmasher,Sinful Gladiator's Guard,Valarjar Tabard,155318979
Wrathbark Greathelm,Sinful Gladiator's Necklace,Shadowghast Pauldrons,,Sinful Aspirant's Plate Chestplate,Sinful Gladiator's Plate Greatbelt,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Ritual Bone Band,Blood-Spattered Scale,Decanter of Anima-Charged Winds,Blighted Margrave's Cloak,Axe of the Deadgrove,Chyrus's Crest of Hope,Stormwind Tabard,200770670
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Initiate's Shirt,Breastplate of Fatal Contrivances,Girdle of the Soulflayer,Gormshell Greaves,Stoneguard Attendant's Boots,Pit Fighter's Wristguards,Fleshfused Crushers,Death God's Signet,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Anima Field Emitter,Mantle of Manifest Sins,Engorged Worm Smasher,Acidslough Bulwark,Talanji's Expedition Tabard,102467301
Shadowghast Helm,Charm of Eternal Winter,Prankster's Pauldrons,,Rampaging Giant's Chestplate,Stoic Guardsman's Belt,Ceremonial Parade Legguards,Errant Crusader's Greaves,Reality-Shatter Vambraces,Sinful Gladiator's Plate Handguards,Sinful Gladiator's Ring,Ritual Commander's Ring,Overwhelming Power Crystal,Anima Field Emitter,Cowled Batwing Cloak,Sinful Gladiator's Xiphos,Acidslough Bulwark,,197906130
Wing Commander's Helmet,Noble's Birthstone Pendant,Prankster's Pauldrons,Irradiated Undercoat,Breastplate of Cautious Calculation,Fused Bone Greatbelt,Shadowghast Greaves,Warboots of Ruthless Conviction,Hellhound Cuffs,Colossal Plate Gauntlets,Ritual Bone Band,Band of the Risen Bonelord,Splintered Heart of Al'ar,Blood-Spattered Scale,Cloak of Enveloping Manifestations,Engorged Worm Smasher,Acidslough Bulwark,,182448666
Wing Commander's Helmet,Charm of Eternal Winter,Pauldrons of Unleashed Pride,Lucky Shirt,Rampaging Giant's Chestplate,Shadowghast Waistguard,Gormshell Greaves,Errant Crusader's Greaves,Vambraces of the Depraved Warden,Guilewind Stone Talons,Hyperlight Band,Stitchflesh's Misplaced Signet,Slimy Consumptive Organ,Gluttonous Spike,Crest of the Legionnaire General,Ascended Gladius of Glory,Kudebeh's Remarkable Targe,Renowned Guild Tabard,112728815
Oversized Centurion Helm,Sinful Gladiator's Amulet,Shadowghast Pauldrons,Artisan Officer's Shirt,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Gormshell Greaves,Sinful Gladiator's Plate Warboots,Sinful Gladiator's Plate Wristguards,Guilewind Stone Talons,Twisted Witherroot Band,Ring of Perpetual Conflict,Darkmoon Deck: Indomitable,Gluttonous Spike,Mantle of Manifest Sins,Sinful Gladiator's Swordbreaker,Acidslough Bulwark,,125134364
Casque of the Path,Trailspinner Pendant,Shadowghast Pauldrons,,Breastplate of Cautious Calculation,Waistguard of Expurged Anguish,Ceremonial Parade Legguards,Errant Crusader's Greaves,Hellhound Cuffs,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Hyperlight Band,Gluttonous Spike,Blood-Spattered Scale,Cowled Batwing Cloak,Gorestained Cleaver,Encrusted Canopic Lid,Tabard of the Zandalari,241867924
Shadowghast Helm,Sin Stained Pendant,Unyielding Combatant's Pauldrons,Wraps of the Blood-Soaked Brawler,Breastplate of Fatal Contrivances,Stoic Guardsman's Belt,Gormshell Greaves,Errant Crusader's Greaves,Sinful Gladiator's Plate Vambraces,Fogweaver Gauntlets,Signet of the False Accuser,Most Regal Signet of Sire Denathrius,Inscrutable Quantum Device,Pulsating Stoneheart,Dealer Xy'exa's Cape,Sophisticated Bonecracker,Acidslough Bulwark,Tabard of Summer Skies,132795147
Wrathbark Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,,Selfless Collector's Chestplate,Stonebark Girdle,Gormshell Greaves,Dynamo Doomstompers,Thunderous Echo Vambraces,Fleshfused Crushers,Death God's Signet,Most Regal Signet of Sire Denathrius,Gluttonous Spike,Blood-Spattered Scale,Drape of Twisted Loyalties,Sinsmasher,Elysian Sentinel's Aegis,,158303395
Shadowghast Helm,Charm of Eternal Winter,Vile Butcher's Pauldrons,,Abdominal Securing Chestguard,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Soldier's Stoneband Wristguards,Colossal Plate Gauntlets,Stitchflesh's Misplaced Signet,Hyperlight Band,Stone Legion Heraldry,Blood-Spattered Scale,Cowled Batwing Cloak,Axe of the Deadgrove,Chyrus's Crest of Hope,Tabard of the Argent Crusade,94644508
Sinful Gladiator's Plate Helmet,Sinful Gladiator's Necklace,Sinful Gladiator's Plate Pauldrons,Stylish Black Shirt,Breastplate of Cautious Calculation,Girdle of the Soulflayer,Sinful Aspirant's Plate Legguards,Dynamo Doomstompers,Shadowghast Armguards,Fleshfused Crushers,Death God's Signet,Sinful Gladiator's Ring,Darkmoon Deck: Indomitable,Sinful Gladiator's Insignia of Alacrity,Blighted Margrave's Cloak,Sinful Gladiator's Xiphos,Encrusted Canopic Lid,Guild Tabard,145849552
Plague Handler's Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Binding of Warped Desires,Legplates of Unholy Frenzy,Warboots of Ruthless Conviction,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Bloodoath Signet,Entwined Gorger Tendril,Darkmoon Deck: Indomitable,Blood-Spattered Scale,Dealer Xy'exa's Cape,Gorestained Cleaver,Barricade of the Endless Empire,,167128327
Darkfrost Helmet,Sin Stained Pendant,Pauldrons of Unleashed Pride,,Abdominal Securing Chestguard,Shadowghast Waistguard,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Shoulderblade Vambraces,Fleshfused Crushers,Signet of the False Accuser,Death God's Signet,Blood-Spattered Scale,Slimy Consumptive Organ,Cowled Batwing Cloak,Sophisticated Bonecracker,Encrusted Canopic Lid,,174054733
Sinful Gladiator's Plate Helm,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Waistguard of Expurged Anguish,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Reality-Shatter Vambraces,Fogweaver Gauntlets,Ritual Bone Band,Bloodoath Signet,Viscera of Coalesced Hatred,Blood-Spattered Scale,Drape of Twisted Loyalties,Axe of the Deadgrove,Acidslough Bulwark,Orgrimmar Tabard,174725578
Darkfrost Helmet,Charm of Eternal Winter,Sinful Gladiator's Plate Pauldrons,,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Shadowghast Greaves,Errant Crusader's Greaves,Reality-Shatter Vambraces,Sinful Gladiator's Plate Handguards,Most Regal Signet of Sire Denathrius,Sinful Gladiator's Signet,Splintered Heart of Al'ar,Blood-Spattered Scale,Crest of the Legionnaire General,Supercollider,Sinful Gladiator's Bulwark,,166420355
