Head,Neck,Shoulders,Shirt,Chest,Waist,Legs,Feet,Wrist,Hands,Ring 1,Ring 2,Trinket 1,Trinket 2,Back,Main Hand,Off Hand,Tabard,character.id
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Red Lumberjack Shirt,Rampaging Giant's Chestplate,Sinful Gladiator's Plate Greatbelt,Sinful Gladiator's Plate Legguards,Dynamo Doomstompers,Thunderous Echo Vambraces,Distorted Construct's Gauntlets,Ritual Bone Band,Ring of Perpetual Conflict,Blood-Spattered Scale,Viscera of Coalesced Hatred,Crest of the Legionnaire General,Sinsmasher,Acidslough Bulwark,Tabard of the Guardians of Hyjal,245117475
Darkfrost Helmet,Charm of Eternal Winter,Sinful Gladiator's Plate Pauldrons,Precious' Ribbon,Breastplate of Fatal Contrivances,Shadowghast Waistguard,Legplates of Unholy Frenzy,Sinful Gladiator's Plate Warboots,Sinful Gladiator's Plate Vambraces,Distorted Construct's Gauntlets,Death God's Signet,Stitchflesh's Misplaced Signet,Decanter of Anima-Charged Winds,Blood-Spattered Scale,Cowled Batwing Cloak,Ascended Gladius of Glory,Chyrus's Crest of Hope,,87769201
Wrathbark Greathelm,Sinful Gladiator's Amulet,Shadowghast Pauldrons,,Rampaging Giant's Chestplate,Scarred Bloodbound Girdle,Sinful Gladiator's Plate Legguards,Dynamo Doomstompers,Soldier's Stoneband Wristguards,Fleshfused Crushers,Arachnid Cipher Ring,Bloodoath Signet,Sinful Gladiator's Insignia of Alacrity,Decanter of Anima-Charged Winds,Dealer Xy'exa's Cape,Sinful Gladiator's Xiphos,Sinful Gladiator's Guard,Tabard of the Ascended,166507726
Plague Handler's Greathelm,Azure-Venom Choker,Shadowghast Pauldrons,,Rampaging Giant's Chestplate,Stoic Guardsman's Belt,Selfless Collector's Legguards,Sabatons of the Rushing Juggernaut,Hellhound Cuffs,Guilewind Stone Talons,Arachnid Cipher Ring,Bloodoath Signet,Sinful Gladiator's Insignia of Alacrity,Sinful Gladiator's Badge of Ferocity,Cowled Batwing Cloak,Ascended Gladius of Glory,Elysian Sentinel's Aegis,,167055281
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,,Rampaging Giant's Chestplate,Binding of Warped Desires,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Pit Fighter's Wristguards,Fogweaver Gauntlets,Hyperlight Band,Death God's Signet,Gluttonous Spike,Blood-Spattered Scale,Mantle of Manifest Sins,Axe of the Deadgrove,Elysian Sentinel's Aegis,,159242004
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Sinful Gladiator's Plate Chestguard,Fused Bone Greatbelt,Galvanized Oxxein Legguards,Dynamo Doomstompers,Sinful Gladiator's Plate Vambraces,Fogweaver Gauntlets,Ritual Bone Band,Ritualist's Treasured Ring,Anima Field Emitter,Blood-Spattered Scale,Cloak of Enveloping Manifestations,Supercollider,Encrusted Canopic Lid,Tabard of the 7th Legion,153314868
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Precious' Ribbon,Breastplate of Brutal Dissonance,Waistguard of Expurged Anguish,Gormshell Greaves,Dynamo Doomstompers,Vambraces of the Depraved Warden,Fogweaver Gauntlets,Entwined Gorger Tendril,Arachnid Cipher Ring,Splintered Heart of Al'ar,Blood-Spattered Scale,Cowled Batwing Cloak,Sinsmasher,Acidslough Bulwark,Tabard of the Achiever,151342688
Wing Commander's Helmet,Charm of Eternal Winter,Shadowghast Pauldrons,Precious' Ribbon,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Thunderous Echo Vambraces,Fleshfused Crushers,Stitchflesh's Misplaced Signet,Band of the Risen Bonelord,Anima Field Emitter,Inscrutable Quantum Device,Cowled Batwing Cloak,Sacred Sparrer's Edge,Acidslough Bulwark,Darnassus Tabard,189087235
Wrathbark Greathelm,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,,Breastplate of Cautious Calculation,Stonebark Girdle,Halkias's Towering Pillars,Dynamo Doomstompers,Shoulderblade Vambraces,Colossal Plate Gauntlets,Signet of the False Accuser,Shadowghast Ring,Blood-Spattered Scale,Decanter of Anima-Charged Winds,Cloak of Enveloping Manifestations,Sophisticated Bonecracker,Chyrus's Crest of Hope,Stormwind Tabard,176602415
Wrathbark Greathelm,Sin Stained Pendant,Pauldrons of Unleashed Pride,Precious' Ribbon,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Legplates of Flourishing Resolve,Warboots of Ruthless Conviction,Sinful Gladiator's Plate Vambraces,Colossal Plate Gauntlets,Arachnid Cipher Ring,Signet of the False Accuser,Anima Field Emitter,Blood-Spattered Scale,Blighted Margrave's Cloak,Sophisticated Bonecracker,Acidslough Bulwark,Tabard of the Lightbringer,98747733
Plague Handler's Greathelm,Sin Stained Pendant,Epaulettes of Overwhelming Force,Artisan Officer's Shirt,Rampaging Giant's Chestplate,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Errant Crusader's Greaves,Thunderous Echo Vambraces,Shadowghast Gauntlets,Ritualist's Treasured Ring,Stitchflesh's Misplaced Signet,Gluttonous Spike,Anima Field Emitter,Shroud of the Penitent,Gorestained Cleaver,Encrusted Canopic Lid,Renowned Guild Tabard,139624902
Wrathbark Greathelm,Charm of Eternal Winter,Shadowghast Pauldrons,,Abdominal Securing Chestguard,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Guilewind Stone Talons,Hyperlight Band,Stitchflesh's Misplaced Signet,Blood-Spattered Scale,Decanter of Anima-Charged Winds,Crest of the Legionnaire General,Supercollider,Acidslough Bulwark,,125683470
Shadowghast Helm,Sin Stained Pendant,Pauldrons of Unleashed Pride,,Breastplate of Brutal Dissonance,Scarred Bloodbound Girdle,Gormshell Greaves,Errant Crusader's Greaves,Thunderous Echo Vambraces,Fleshfused Crushers,Death God's Signet,Ardent Sunstar Signet,Anima Field Emitter,Splintered Heart of Al'ar,Cowled Batwing Cloak,Gorestained Cleaver,Barricade of the Endless Empire,,182477163
Shadowghast Helm,Trailspinner Pendant,Vile Butcher's Pauldrons,,Breastplate of Fatal Contrivances,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Steelcore Warboots,Sinful Gladiator's Plate Vambraces,Fleshfused Crushers,Signet of the False Accuser,Death God's Signet,Bladedancer's Armor Kit,Blood-Spattered Scale,Mantle of Manifest Sins,Axe of the Deadgrove,Barricade of the Endless Empire,,244553462
