,profile.name,profile.realm.slug,specialization.id
4,Sneipy,drakthul,66
2,Gingerlicker,drakthul,66
1,Saladyr,blackhand,66
4,Grêg,draenor,66
3,Olof,drakthul,66
1,Tytybringer,hyjal,66
3,Celedith,blackhand,66
4,Crionen,magtheridon,66
1,Dritnz,silvermoon,66
4,Maxdin,tarren-mill,66
3,Necro,aggra-português,66
4,Ipséité,archimonde,66
2,Taurree,stormscale,66
1,Klexe,blackrock,66
4,Røllstuhl,blackmoore,66
4,Atrexnew,eredar,66
3,Pomfritzel,silvermoon,66
0,Kubeckson,drakthul,66
0,Electrizia,thrall,66
0,Noizdx,tarren-mill,66
2,Выклучатель,soulflayer,66
4,Paperladin,hyjal,66
1,Festok,drakthul,66
4,Cptfabulous,ravencrest,66
1,Nereon,twisting-nether,66
0,Konnpala,drakthul,66
0,Kintara,drakthul,66
1,Json,drakthul,66
4,Ксайгон,gordunni,66
3,Tyraf,tarren-mill,66
4,Iliriel,archimonde,66
1,Zurîe,draenor,66
1,Zorato,twisting-nether,66
1,Aglón,eredar,66
0,Giorg,kazzak,66
3,Plöry,archimonde,66
1,Prcinka,twisting-nether,66
1,Pomelopetra,blackhand,66
0,Pâlitan,blackrock,66
4,Nyùkä,conseil-des-ombres,66
2,Póhma,draenor,66
1,Ashtemazen,kazzak,66
1,Globbex,draenor,66
4,Zacefron,hyjal,66
3,Sariwa,blackhand,66
1,Lanceloth,draenor,66
2,Adrianduckie,tarren-mill,66
0,Cfourlolz,kazzak,66
0,Cardíak,eredar,66
0,Kisassi,sargeras,66
2,Ferethor,darksorrow,66
0,Amonithial,burning-blade,66
3,Skâzam,hyjal,66
0,Redzirey,drakthul,66
4,Pjpal,khaz-modan,66
3,Badbare,draenor,66
4,Hâmeddark,kazzak,66
0,Luthîén,tarren-mill,66
4,Syalindel,tarren-mill,66
0,Mavtank,hyjal,66
0,Thebbep,sanguino,66
2,Spóngebob,twisting-nether,66
3,Clarimónd,twisting-nether,66
1,Valenty,nemesis,66
1,Nîtram,drakthul,66
0,Eberhagen,kazzak,66
0,Standmore,draenor,66
1,Keicy,draenor,66
1,Exoblade,twisting-nether,66
2,Intekam,blackmoore,66
1,Xardian,darkspear,66
3,Attis,sanguino,66
1,Грэк,soulflayer,66
4,Tøtørpal,drekthar,66
4,Ксанакссвят,howling-fjord,66
4,Dronpal,tarren-mill,66
0,Francisx,silvermoon,66
0,Brightful,stormscale,66
3,Takuito,twisting-nether,66
3,Theressa,arygos,66
1,Spontais,doomhammer,66
3,Lhatron,ragnaros,66
4,Акватемный,gordunni,66
0,Grancigula,kazzak,66
1,Purificaohs,sanguino,66
4,Akiwachî,drakthul,66
3,Lukostapally,kazzak,66
1,Radek,drakthul,66
4,Mifra,drakthul,66
1,Deusnull,drakthul,66
